0,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,DSL,Fiber optic,NoInternet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
4758,1,0,No,No,27,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.40,460.25,No
4759,1,1,Yes,No,51,Yes,Yes,0,1,0,Yes,No,Yes,No,No,Yes,Yes,93.65,4839.15,No
4760,1,0,No,Yes,4,Yes,No,1,0,0,Yes,No,No,No,No,No,Yes,49.40,184.40,Yes
4761,1,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.90,19.90,No
4762,1,0,No,No,35,Yes,No,1,0,0,No,No,No,No,Yes,No,No,55.00,2010.55,Yes
4763,1,1,Yes,Yes,71,Yes,Yes,1,0,0,No,Yes,Yes,Yes,No,Yes,Yes,72.90,5139.65,No
4764,0,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,69.20,69.20,Yes
4765,0,0,Yes,Yes,69,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.60,1673.40,No
4766,1,0,Yes,Yes,14,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,309.35,No
4767,1,0,Yes,No,57,Yes,No,1,0,0,Yes,No,No,Yes,No,No,No,55.70,3171.60,No
4768,0,0,Yes,Yes,72,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,No,117.50,8670.10,No
4769,1,0,No,No,48,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,916.00,No
4770,0,0,Yes,Yes,4,Yes,No,0,1,0,No,No,No,No,Yes,No,Yes,78.90,299.75,No
4771,1,0,Yes,Yes,31,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.65,702.05,No
4772,1,0,No,No,38,Yes,No,1,0,0,No,No,Yes,Yes,No,Yes,Yes,62.30,2354.80,Yes
4773,1,1,Yes,No,37,Yes,Yes,0,1,0,No,No,No,No,Yes,Yes,Yes,92.50,3473.40,Yes
4774,0,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.65,19.65,No
4775,1,1,No,No,57,Yes,Yes,1,0,0,No,Yes,Yes,No,Yes,Yes,Yes,79.75,4438.20,No
4776,0,1,Yes,No,62,Yes,No,1,0,0,Yes,No,Yes,Yes,Yes,Yes,Yes,79.95,4819.75,No
4777,1,0,Yes,No,3,No,No phone service,1,0,0,No,No,No,Yes,No,No,Yes,29.90,92.25,No
4778,0,0,No,Yes,72,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.75,1567.00,No
4779,1,0,No,Yes,29,No,No phone service,1,0,0,Yes,Yes,Yes,Yes,No,No,Yes,45.00,1242.45,No
4780,1,0,Yes,Yes,13,Yes,No,1,0,0,No,No,No,No,No,No,No,44.80,559.20,No
4781,1,0,No,Yes,3,Yes,No,0,1,0,No,No,No,No,No,No,No,69.65,220.10,Yes
4782,0,0,No,No,11,Yes,No,1,0,0,No,Yes,No,No,No,No,No,51.10,531.15,No
4783,0,0,No,Yes,21,No,No phone service,1,0,0,Yes,Yes,Yes,Yes,Yes,No,No,53.15,1183.20,No
4784,0,0,No,No,19,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.70,465.85,No
4785,1,0,No,No,61,Yes,Yes,0,1,0,Yes,No,Yes,Yes,Yes,Yes,Yes,111.60,6876.05,Yes
4786,0,0,No,No,11,Yes,No,1,0,0,Yes,No,No,No,No,No,No,48.55,501.00,Yes
4787,1,0,Yes,Yes,35,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,109.95,3782.40,No
4788,1,0,No,Yes,25,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.80,460.20,No
4789,0,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.20,20.20,Yes
4790,0,0,No,No,67,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.60,1790.35,No
4791,1,0,No,No,19,No,No phone service,1,0,0,No,No,Yes,No,Yes,No,Yes,39.65,733.35,Yes
4792,1,0,No,No,56,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.90,1334.00,Yes
4793,1,0,Yes,Yes,72,Yes,Yes,0,1,0,Yes,Yes,Yes,No,Yes,Yes,Yes,108.40,7767.25,No
4794,1,0,No,No,43,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,876.15,No
4795,0,0,Yes,Yes,55,Yes,Yes,0,1,0,Yes,Yes,No,No,No,No,Yes,85.10,4600.95,No
4796,1,0,Yes,Yes,2,Yes,Yes,1,0,0,Yes,No,No,No,No,No,No,56.70,113.55,Yes
4797,1,0,No,No,27,Yes,No,0,1,0,No,No,No,No,No,No,Yes,69.05,1793.25,No
4798,0,0,No,No,13,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.15,886.70,No
4799,0,0,No,No,70,Yes,Yes,0,1,0,Yes,Yes,Yes,No,Yes,Yes,Yes,111.15,7737.55,No
4800,0,0,Yes,No,14,Yes,No,0,1,0,Yes,Yes,No,Yes,Yes,Yes,No,105.95,1348.90,Yes
4801,0,0,Yes,Yes,19,Yes,Yes,0,1,0,No,No,No,Yes,No,Yes,Yes,89.35,1686.85,No
4802,0,0,No,No,20,Yes,Yes,0,1,0,Yes,No,No,No,Yes,No,Yes,89.10,1879.25,No
4803,1,0,Yes,Yes,43,Yes,Yes,0,1,0,Yes,No,Yes,Yes,No,No,Yes,91.25,4013.80,No
4804,1,0,Yes,Yes,5,Yes,No,0,1,0,Yes,No,Yes,No,No,Yes,Yes,90.35,434.50,No
4805,0,1,Yes,No,70,Yes,Yes,0,1,0,No,Yes,No,Yes,Yes,Yes,Yes,105.55,7195.35,No
4806,0,0,Yes,No,40,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.10,780.10,No
4807,1,0,Yes,Yes,6,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.40,107.60,No
4808,1,0,No,No,39,Yes,No,0,1,0,Yes,No,Yes,No,Yes,Yes,Yes,100.45,3801.70,No
4809,1,1,Yes,No,4,Yes,Yes,0,1,0,No,No,No,No,No,No,No,74.95,308.70,Yes
4810,1,0,No,No,15,No,No phone service,1,0,0,No,No,No,Yes,No,No,Yes,29.70,438.25,Yes
4811,1,0,Yes,No,1,No,No phone service,1,0,0,No,No,Yes,No,Yes,Yes,Yes,50.35,50.35,Yes
4812,0,1,No,No,45,Yes,No,0,1,0,Yes,Yes,No,Yes,No,No,Yes,85.70,3778.10,No
4813,0,0,Yes,No,64,No,No phone service,1,0,0,Yes,No,Yes,Yes,No,Yes,No,47.85,3147.50,Yes
4814,0,1,Yes,No,57,Yes,Yes,0,1,0,No,Yes,Yes,No,No,Yes,No,94.00,5438.95,No
4815,1,0,Yes,Yes,72,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,No,No,No,69.85,5102.35,No
4816,1,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.30,70.30,Yes
4817,1,0,Yes,No,72,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.85,1872.20,No
4818,0,0,No,No,3,Yes,No,1,0,0,Yes,Yes,No,Yes,No,Yes,No,71.10,213.35,No
4819,1,1,No,No,55,Yes,Yes,0,1,0,Yes,No,No,No,Yes,Yes,Yes,98.80,5617.75,Yes
4820,0,0,Yes,No,59,Yes,Yes,0,1,0,No,No,Yes,Yes,Yes,No,No,93.35,5386.50,No
4821,0,0,No,No,18,Yes,Yes,0,1,0,No,No,No,Yes,Yes,Yes,Yes,99.85,1776.95,Yes
4822,1,1,Yes,No,32,Yes,No,0,1,0,No,No,No,No,No,Yes,Yes,80.30,2483.05,Yes
4823,0,0,No,No,4,Yes,No,1,0,0,Yes,No,No,No,No,No,Yes,50.55,235.65,No
4824,0,1,No,No,66,Yes,Yes,0,1,0,No,Yes,No,No,No,No,Yes,80.45,5224.35,Yes
4825,1,0,No,No,27,Yes,Yes,0,1,0,No,No,Yes,No,No,No,Yes,81.30,2272.80,No
4826,1,0,No,No,4,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.70,83.75,No
4827,1,0,Yes,Yes,60,Yes,No,1,0,0,Yes,Yes,No,Yes,Yes,Yes,Yes,79.05,4663.40,No
4828,0,0,Yes,Yes,8,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.05,201.70,No
4829,1,0,Yes,Yes,8,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.60,125.00,No
4830,1,0,No,No,35,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.20,684.40,No
4831,1,0,No,No,7,Yes,Yes,0,1,0,No,No,No,No,No,Yes,Yes,86.80,620.35,Yes
4832,0,0,Yes,Yes,53,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.90,1146.05,No
4833,0,1,No,No,18,Yes,Yes,0,1,0,No,Yes,No,Yes,Yes,Yes,Yes,103.60,1806.35,No
4834,0,0,No,No,15,No,No phone service,1,0,0,No,Yes,No,No,No,Yes,Yes,38.80,603.00,No
4835,1,0,Yes,No,67,Yes,Yes,0,1,0,No,Yes,No,No,Yes,No,Yes,88.40,5798.30,No
4836,1,1,Yes,No,6,Yes,No,0,1,0,No,Yes,No,No,No,Yes,Yes,84.20,519.15,Yes
4837,1,1,No,No,6,Yes,No,0,1,0,No,No,No,No,Yes,No,Yes,79.70,497.60,No
4838,1,0,No,No,13,Yes,Yes,0,1,0,No,No,No,Yes,Yes,Yes,Yes,99.00,1301.70,Yes
4839,0,0,No,No,11,Yes,Yes,0,1,0,No,No,Yes,No,Yes,Yes,Yes,100.75,1129.75,Yes
4840,1,0,No,Yes,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.30,19.30,No
4841,1,0,No,No,5,Yes,No,1,0,0,Yes,No,No,Yes,No,No,Yes,55.75,266.95,No
4842,1,0,No,No,13,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.95,257.00,No
4843,0,0,Yes,No,9,Yes,Yes,0,1,0,Yes,Yes,Yes,No,No,No,No,91.75,865.80,Yes
4844,1,0,No,No,29,Yes,No,0,1,0,No,Yes,No,Yes,Yes,No,No,89.65,2623.65,No
4845,1,1,No,No,1,Yes,No,1,0,0,No,No,No,No,No,No,Yes,45.85,45.85,No
4846,0,0,No,No,1,Yes,Yes,0,1,0,No,No,Yes,No,No,No,Yes,79.55,79.55,Yes
4847,0,0,Yes,Yes,18,Yes,No,1,0,0,No,No,No,No,Yes,No,No,55.95,1082.80,No
4848,0,0,Yes,No,2,Yes,No,1,0,0,No,No,Yes,No,Yes,Yes,No,69.00,147.80,No
4849,1,0,Yes,Yes,30,Yes,Yes,0,1,0,No,Yes,No,Yes,No,No,Yes,83.55,2570.20,No
4850,1,0,No,Yes,66,Yes,Yes,1,0,0,Yes,Yes,No,Yes,No,No,No,65.70,4378.90,No
4851,1,0,Yes,Yes,38,Yes,Yes,0,1,0,No,No,Yes,Yes,Yes,No,Yes,94.90,3616.25,No
4852,1,0,Yes,Yes,44,Yes,No,1,0,0,No,Yes,Yes,Yes,No,No,Yes,61.90,2924.05,No
4853,0,0,No,No,54,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,No,111.10,6014.85,Yes
4854,1,0,No,No,2,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.00,32.70,No
4855,0,0,No,No,42,Yes,No,1,0,0,Yes,Yes,No,Yes,No,Yes,Yes,67.70,2882.25,No
4856,0,0,Yes,Yes,58,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.15,1509.90,No
4857,1,0,Yes,Yes,58,Yes,No,0,1,0,No,Yes,No,No,Yes,Yes,Yes,92.85,5305.05,No
4858,0,0,Yes,Yes,25,Yes,Yes,0,1,0,No,No,Yes,No,No,Yes,Yes,89.10,2368.40,Yes
4859,0,0,No,No,71,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,No,111.30,7985.90,No
4860,0,0,No,No,37,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,101.90,3545.35,Yes
4861,0,0,Yes,Yes,14,Yes,Yes,0,1,0,No,No,No,Yes,Yes,No,Yes,91.65,1301.00,Yes
4862,0,1,No,No,4,Yes,Yes,0,1,0,No,No,Yes,No,No,Yes,Yes,88.85,372.45,Yes
4863,0,0,Yes,No,48,Yes,Yes,1,0,0,Yes,No,No,Yes,No,No,Yes,60.60,2985.25,No
4864,0,1,No,No,3,No,No phone service,1,0,0,No,No,No,No,No,No,No,25.30,77.75,Yes
4865,0,0,Yes,No,8,Yes,No,1,0,0,Yes,No,No,Yes,No,Yes,No,65.50,564.35,No
4866,1,0,No,No,1,Yes,Yes,0,1,0,No,No,No,No,Yes,Yes,Yes,95.45,95.45,Yes
4867,1,0,No,No,67,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,1311.75,No
4868,1,0,No,No,13,Yes,No,0,1,0,No,No,No,No,Yes,Yes,Yes,91.10,1135.70,Yes
4869,0,0,Yes,Yes,45,Yes,No,1,0,0,No,Yes,No,Yes,No,No,Yes,54.15,2319.80,Yes
4870,1,0,No,No,49,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,74.60,3720.35,No
4871,0,0,Yes,No,52,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,No,No,94.60,5025.80,No
4872,0,0,Yes,No,63,Yes,No,0,1,0,Yes,No,Yes,No,No,No,Yes,81.15,5224.50,No
4873,0,0,Yes,Yes,68,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,89.05,6185.80,No
4874,0,0,Yes,No,31,Yes,No,1,0,0,No,No,No,Yes,No,No,Yes,49.20,1498.55,No
4875,0,0,Yes,No,64,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.45,1208.60,No
4876,0,0,Yes,No,62,Yes,No,0,1,0,Yes,No,Yes,Yes,Yes,Yes,Yes,104.30,6613.65,No
4877,0,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,No,69.70,69.70,Yes
4878,0,0,No,No,6,Yes,No,0,1,0,No,No,No,No,Yes,Yes,Yes,89.50,573.30,Yes
4879,0,0,Yes,No,21,Yes,No,0,1,0,No,No,No,Yes,Yes,No,Yes,86.05,1818.90,No
4880,0,0,Yes,Yes,72,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.20,1787.35,No
4881,0,0,Yes,Yes,32,No,No phone service,1,0,0,Yes,Yes,No,No,No,No,Yes,35.15,1051.05,No
4882,0,1,No,No,71,Yes,Yes,0,1,0,Yes,Yes,No,Yes,Yes,No,Yes,99.65,7181.25,No
4883,0,0,No,Yes,34,Yes,No,0,1,0,Yes,Yes,Yes,No,Yes,Yes,Yes,105.35,3688.60,No
4884,1,0,Yes,No,3,No,No phone service,1,0,0,No,No,No,No,No,Yes,Yes,35.15,99.75,Yes
4885,1,0,No,Yes,12,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,73.75,871.40,Yes
4886,0,1,No,No,8,Yes,Yes,0,1,0,No,No,Yes,No,Yes,Yes,No,101.35,780.50,Yes
4887,0,0,Yes,Yes,35,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.30,821.60,No
4888,0,0,Yes,Yes,3,Yes,No,0,1,0,No,No,No,No,Yes,No,Yes,80.70,239.45,No
4889,1,0,No,No,3,Yes,No,0,1,0,No,No,Yes,Yes,Yes,No,Yes,89.85,244.45,No
4890,1,0,No,No,53,Yes,No,1,0,0,No,No,Yes,No,No,Yes,Yes,61.10,3357.90,No
4891,0,0,Yes,No,4,No,No phone service,1,0,0,Yes,No,No,No,No,No,Yes,29.05,129.60,No
4892,0,0,Yes,Yes,48,Yes,No,0,1,0,Yes,No,Yes,No,Yes,Yes,Yes,99.70,4977.20,No
4893,0,0,Yes,Yes,6,Yes,No,1,0,0,Yes,Yes,No,No,No,No,No,55.90,365.35,Yes
4894,1,1,Yes,No,3,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,105.90,334.65,Yes
4895,1,0,Yes,Yes,54,No,No phone service,1,0,0,No,No,Yes,Yes,No,Yes,No,46.00,2424.05,No
4896,0,0,No,No,1,Yes,No,1,0,0,No,No,No,No,No,No,No,43.95,43.95,Yes
4897,1,0,No,No,62,Yes,No,1,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,80.40,4981.15,No
4898,1,0,Yes,Yes,22,Yes,No,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,100.05,2090.25,No
4899,1,0,No,No,1,Yes,No,1,0,0,No,No,No,No,No,No,Yes,45.10,45.10,Yes
4900,1,1,No,No,51,Yes,No,0,1,0,No,No,Yes,No,Yes,Yes,Yes,94.00,4905.75,No
4901,0,0,No,No,30,Yes,Yes,1,0,0,No,Yes,Yes,No,Yes,No,Yes,68.95,2038.70,No
4902,0,1,Yes,No,56,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,No,No,Yes,68.45,4014.00,No
4903,1,0,Yes,No,35,Yes,Yes,1,0,0,No,Yes,No,Yes,Yes,No,Yes,69.00,2441.70,No
4904,0,1,No,No,64,No,No phone service,1,0,0,No,Yes,No,Yes,Yes,No,Yes,43.85,2751.00,No
4905,1,0,No,Yes,30,No,No phone service,1,0,0,No,No,No,No,Yes,Yes,Yes,44.50,1307.80,No
4906,0,0,Yes,Yes,25,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,18.70,383.65,No
4907,0,0,No,No,41,Yes,No,0,1,0,No,No,No,No,No,No,No,70.25,2868.05,Yes
4908,1,0,No,Yes,9,Yes,No,1,0,0,No,No,No,No,Yes,No,No,55.35,449.75,Yes
4909,0,0,Yes,No,1,Yes,No,1,0,0,Yes,Yes,No,No,No,No,Yes,53.55,53.55,No
4910,1,0,No,Yes,70,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.60,7882.50,No
4911,0,0,Yes,Yes,57,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.10,1087.70,No
4912,1,0,No,No,9,Yes,Yes,0,1,0,No,No,No,No,Yes,No,Yes,85.50,791.70,No
4913,0,0,Yes,Yes,69,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,108.75,7493.05,No
4914,1,1,Yes,No,43,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,103.00,4414.30,Yes
4915,0,0,Yes,No,72,Yes,Yes,0,1,0,No,No,Yes,No,Yes,Yes,Yes,97.85,6841.30,No
4916,1,0,No,Yes,44,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.55,819.95,No
4917,0,0,Yes,No,72,Yes,Yes,0,1,0,Yes,Yes,No,No,No,No,Yes,84.05,6052.25,No
4918,0,0,Yes,No,33,Yes,No,0,1,0,Yes,No,Yes,Yes,Yes,Yes,Yes,103.75,3361.05,Yes
4919,1,0,No,No,54,Yes,Yes,0,1,0,No,No,Yes,No,No,Yes,No,89.40,4869.50,No
4920,1,0,No,Yes,27,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.70,509.30,No
4921,1,0,No,No,54,Yes,Yes,0,1,0,No,Yes,No,No,No,No,Yes,79.85,4308.25,No
4922,1,0,No,No,3,Yes,No,0,1,0,No,Yes,No,No,No,No,No,74.45,221.10,No
4923,0,0,Yes,No,53,Yes,Yes,1,0,0,Yes,Yes,Yes,No,No,Yes,No,74.10,3833.95,No
4924,1,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,69.35,69.35,Yes
4925,1,0,Yes,No,15,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,18.80,294.95,No
4926,0,0,No,No,56,Yes,No,0,1,0,No,Yes,No,No,No,No,Yes,73.85,4092.85,Yes
4927,1,0,Yes,Yes,5,Yes,Yes,1,0,0,Yes,Yes,No,Yes,No,No,No,64.40,316.90,No
4928,1,0,Yes,Yes,48,Yes,No,1,0,0,No,Yes,Yes,No,No,No,Yes,55.80,2651.20,No
4929,0,0,No,Yes,25,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,471.70,No
4930,0,0,Yes,No,3,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,75.15,216.75,Yes
4931,1,0,No,No,58,Yes,No,0,1,0,Yes,Yes,No,No,Yes,Yes,No,99.15,5720.95,No
4932,1,0,No,No,10,Yes,No,1,0,0,No,No,No,No,No,Yes,Yes,56.75,503.25,No
4933,1,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,69.60,69.60,Yes
4934,1,0,Yes,No,71,Yes,Yes,0,1,0,No,Yes,No,Yes,Yes,Yes,Yes,104.15,7365.30,No
4935,0,0,Yes,Yes,65,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,110.80,7245.90,No
4936,1,0,Yes,Yes,5,Yes,Yes,0,1,0,No,Yes,No,No,No,No,Yes,80.15,385.00,Yes
4937,0,0,No,No,28,No,No phone service,1,0,0,No,No,Yes,Yes,No,No,Yes,35.75,961.40,No
4938,0,0,Yes,Yes,67,Yes,Yes,1,0,0,No,No,Yes,Yes,No,Yes,Yes,69.90,4615.90,No
4939,1,0,No,No,35,Yes,No,0,1,0,Yes,No,No,Yes,No,Yes,Yes,89.20,3251.30,No
4940,0,0,Yes,Yes,72,No,No phone service,1,0,0,Yes,Yes,Yes,Yes,No,Yes,No,55.65,3880.05,No
4941,0,0,Yes,Yes,61,No,No phone service,1,0,0,Yes,Yes,No,Yes,No,Yes,Yes,50.70,3088.75,No
4942,1,1,No,No,68,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.00,1396.00,No
4943,0,0,Yes,Yes,1,No,No phone service,1,0,0,Yes,No,No,No,No,No,No,30.50,30.50,Yes
4944,1,0,No,No,3,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.10,53.05,No
4945,1,0,Yes,Yes,70,Yes,Yes,0,1,0,No,Yes,No,No,Yes,Yes,No,98.30,6859.50,Yes
4946,0,0,No,Yes,48,No,No phone service,1,0,0,No,Yes,Yes,No,No,Yes,No,45.55,2108.35,No
4947,1,0,Yes,Yes,68,Yes,Yes,0,1,0,No,Yes,No,No,Yes,Yes,Yes,101.05,6770.50,No
4948,0,0,No,No,47,Yes,No,0,1,0,Yes,No,Yes,Yes,Yes,Yes,Yes,103.70,4730.60,No
4949,1,0,Yes,Yes,32,No,No phone service,1,0,0,No,No,Yes,Yes,No,No,Yes,36.25,1151.05,No
4950,0,0,Yes,Yes,5,Yes,No,1,0,0,Yes,No,No,No,No,No,Yes,49.40,232.55,No
4951,1,0,No,No,49,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.90,1022.60,No
4952,0,0,No,No,48,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,107.40,5121.30,Yes
4953,0,1,No,No,13,Yes,Yes,0,1,0,No,No,No,No,No,Yes,Yes,82.00,1127.20,Yes
4954,1,0,No,No,15,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.80,309.40,No
4955,0,0,No,No,12,Yes,No,1,0,0,No,No,No,No,No,No,Yes,45.05,523.10,No
4956,1,1,No,No,67,Yes,Yes,1,0,0,Yes,Yes,No,Yes,No,No,Yes,64.55,4250.10,No
4957,1,0,No,No,9,Yes,No,0,1,0,No,No,No,Yes,Yes,No,No,86.25,770.50,No
4958,0,0,Yes,Yes,13,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.75,246.70,No
4959,0,0,No,No,38,Yes,No,0,1,0,No,No,No,No,Yes,Yes,Yes,89.10,3342.00,No
4960,0,1,Yes,No,42,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,No,Yes,95.55,3930.60,No
4961,0,0,Yes,No,24,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,75.40,1747.85,Yes
4962,0,1,Yes,No,27,Yes,No,0,1,0,Yes,No,Yes,No,Yes,Yes,Yes,101.25,2754.45,Yes
4963,1,0,Yes,Yes,9,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,102.60,897.75,No
4964,0,0,Yes,No,49,No,No phone service,1,0,0,No,Yes,No,Yes,Yes,Yes,Yes,56.30,2780.60,No
4965,0,1,Yes,No,61,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,No,No,Yes,94.20,5895.45,No
4966,1,0,No,Yes,50,No,No phone service,1,0,0,Yes,Yes,No,No,Yes,No,Yes,43.05,2208.05,No
4967,1,1,No,No,25,Yes,Yes,0,1,0,No,Yes,No,No,Yes,No,Yes,89.50,2196.15,Yes
4968,0,1,No,No,22,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,74.40,1692.60,Yes
4969,1,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.50,20.50,Yes
4970,1,0,No,No,4,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,74.35,265.35,Yes
4971,0,1,Yes,No,18,Yes,Yes,0,1,0,No,No,No,Yes,Yes,Yes,No,99.75,1836.25,Yes
4972,0,1,No,No,56,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,111.95,6418.90,Yes
4973,0,1,Yes,No,53,Yes,No,0,1,0,No,Yes,Yes,Yes,Yes,No,Yes,94.00,4871.45,No
4974,0,0,Yes,No,51,Yes,Yes,0,1,0,No,No,Yes,No,Yes,Yes,Yes,98.85,4947.55,No
4975,0,0,Yes,Yes,24,Yes,Yes,1,0,0,Yes,Yes,Yes,No,No,No,No,64.35,1558.65,No
4976,0,0,Yes,No,62,Yes,No,1,0,0,Yes,Yes,Yes,No,Yes,No,Yes,72.00,4284.20,No
4977,1,0,No,No,24,Yes,No,1,0,0,No,Yes,No,No,No,No,Yes,49.70,1218.25,No
4978,0,0,Yes,Yes,70,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,Yes,No,No,80.70,5617.95,No
4979,1,0,No,Yes,1,No,No phone service,1,0,0,No,No,No,No,No,No,No,24.20,24.20,No
4980,1,1,No,No,16,No,No phone service,1,0,0,No,Yes,No,No,Yes,No,Yes,39.00,679.85,Yes
4981,0,0,No,No,8,Yes,No,1,0,0,No,Yes,No,Yes,Yes,No,Yes,65.45,554.45,No
4982,0,0,Yes,Yes,72,Yes,No,1,0,0,Yes,Yes,Yes,Yes,No,Yes,Yes,74.35,5237.40,No
